index,类别：所有类别
2021-04,-0.16923076923076918
2021-05,0.12962962962962954
2021-06,0.016393442622950838
2021-07,-0.11290322580645162
2021-08,-0.036363636363636376
2021-09,0.2075471698113207
2021-10,0.0
2021-11,0.09375
2021-12,0.11428571428571432
2022-01,0.012820512820512775
2022-02,-0.012658227848101222
2022-03,0.14102564102564097
2022-04,-0.1797752808988764
2022-05,-0.1095890410958904
2022-06,0.10769230769230775
2022-07,-0.1527777777777778
2022-08,0.016393442622950838
2022-09,0.048387096774193505
2022-10,-0.03076923076923077
2022-11,-0.015873015873015928
2022-12,0.37096774193548376
2023-01,-0.14117647058823535
2023-02,0.027397260273972712
